GroupNumber    M200[Msol]    fdisk    fbulge    fihl    DtoT_30kpc    kappa_co_30kpc    f_gt_100kpc    f_gt_30kpc    f_gt_2r50    disk_t50    disk_r50    disk_sfr    bulge_t50    bulge_r50    bulge_sfr    ihl_t50    ihl_r50    ihl_sfr
340 5.549750e+12 2.293234e-01 4.453835e-01 3.252931e-01 3.546622e-01 3.340694e-01 5.957457e-02 1.848252e-01 3.084617e-01 8.763478e+00 7.026012e+00 0.000000e+00 8.445356e+00 4.082153e+00 6.842141e-03 9.527690e+00 3.389076e+01 3.750792e-03
341 4.504425e+12 2.460437e-01 6.428732e-01 1.110831e-01 -2.675817e-02 2.239603e-01 3.416453e-02 1.403492e-01 3.637284e-01 8.998069e+00 1.936411e+01 5.420423e-01 9.212439e+00 2.482304e+00 4.535366e-03 9.785651e+00 2.893696e+01 1.047908e+00
342 3.894769e+12 3.082617e-01 4.877903e-01 2.039480e-01 -1.580151e-01 3.126730e-01 3.916012e-02 2.419645e-01 4.512125e-01 5.187131e+00 2.887768e+01 1.546777e+00 1.136012e+01 1.442670e+00 0.000000e+00 1.156493e+01 3.133548e+01 8.820300e-02
343 4.991672e+12 3.100409e-01 5.689440e-01 1.210151e-01 3.341992e-01 3.512080e-01 7.289881e-02 2.556686e-01 3.297985e-01 6.811718e+00 2.722727e+01 3.347597e+00 1.097519e+01 5.508996e+00 2.701813e-01 8.933333e+00 9.594113e+01 4.391827e-01
344 4.250352e+12 0.000000e+00 8.893911e-01 1.106089e-01 6.965594e-01 5.628182e-01 5.840037e-02 1.267577e-01 2.973758e-01 nan nan nan 8.990240e+00 5.032936e+00 3.325980e+00 9.550112e+00 1.026056e+02 7.558935e-01
345 4.919253e+12 0.000000e+00 6.084133e-01 3.915867e-01 3.697468e-01 2.501383e-01 7.224890e-02 2.721931e-01 3.249618e-01 nan nan nan 9.086660e+00 5.618799e+00 4.046310e+00 8.567475e+00 4.231606e+01 7.615228e-02
346 4.673999e+12 4.944608e-01 3.654751e-01 1.400640e-01 5.652760e-01 4.825688e-01 3.719946e-02 9.607240e-02 2.711180e-01 8.011378e+00 4.241610e+00 6.427290e-01 1.030318e+01 3.519857e+00 1.768424e-01 1.028959e+01 4.520368e+01 6.837396e-02
347 3.326742e+12 0.000000e+00 7.357665e-01 2.642335e-01 3.488155e-01 2.691110e-01 2.052899e-02 9.344762e-02 2.725248e-01 nan nan nan 9.869515e+00 1.857981e+00 0.000000e+00 9.917388e+00 1.947124e+01 5.815684e-02
348 3.169155e+12 4.417663e-01 4.667189e-01 9.151479e-02 5.265528e-01 4.665436e-01 4.024843e-02 1.491379e-01 2.805085e-01 9.379879e+00 1.235685e+01 7.649321e-01 1.071753e+01 4.309174e+00 1.648931e-01 1.061838e+01 4.284070e+01 0.000000e+00
349 5.212459e+12 0.000000e+00 6.182679e-01 3.817321e-01 2.620826e-01 2.280063e-01 3.392032e-02 1.179080e-01 3.554136e-01 nan nan nan 1.007081e+01 2.297316e+00 1.450085e-01 1.053426e+01 1.890264e+01 4.119113e-01
350 5.378765e+12 0.000000e+00 5.273965e-01 4.726035e-01 5.552780e-02 1.378485e-01 8.325312e-02 2.904853e-01 3.272147e-01 nan nan nan 1.025910e+01 3.413033e+00 1.246980e-02 9.382454e+00 3.617663e+01 5.145362e-02
351 1.904814e+12 5.732250e-01 3.213161e-01 1.054589e-01 7.600122e-01 6.003674e-01 2.174155e-02 1.462529e-01 3.069357e-01 5.012947e+00 1.257592e+01 3.125388e+00 7.121777e+00 3.312822e+00 3.595206e-02 7.554799e+00 5.305081e+01 0.000000e+00
352 4.621611e+12 0.000000e+00 6.403509e-01 3.596491e-01 8.658443e-02 1.677728e-01 6.752708e-02 2.086041e-01 3.415923e-01 nan nan nan 9.262793e+00 3.448515e+00 8.084748e-01 9.191323e+00 3.655490e+01 2.553970e-01
353 5.178727e+12 2.199517e-01 5.237571e-01 2.562912e-01 2.017139e-01 3.510637e-01 9.778312e-02 2.324490e-01 3.238878e-01 3.510911e+00 1.809576e+01 2.719531e+00 1.120302e+01 5.090202e+00 3.409796e-02 1.035559e+01 7.050130e+01 3.827447e-01
354 5.772174e+12 0.000000e+00 5.874078e-01 4.125922e-01 2.006715e-02 1.567503e-01 7.343400e-02 2.849954e-01 3.232547e-01 nan nan nan 1.075444e+01 5.676906e+00 1.496960e+00 1.048479e+01 4.219715e+01 1.738537e-01
355 4.865989e+12 0.000000e+00 6.414906e-01 3.585094e-01 4.023632e-01 2.527533e-01 3.662506e-02 1.867099e-01 2.698172e-01 nan nan nan 9.774703e+00 6.193857e+00 4.059695e-01 1.004268e+01 3.064045e+01 4.590717e-02
356 4.767843e+12 2.988809e-01 2.493402e-01 4.517790e-01 4.079451e-01 3.442105e-01 4.355441e-02 2.365700e-01 3.283233e-01 5.303898e+00 6.625986e+00 5.449657e+00 9.164622e+00 5.171697e+00 3.220540e-02 9.473113e+00 2.343237e+01 7.815680e-02
357 5.668845e+12 0.000000e+00 7.593393e-01 2.406607e-01 4.638987e-02 1.556135e-01 8.365471e-02 2.976659e-01 3.417884e-01 nan nan nan 1.007761e+01 6.990019e+00 1.513222e-01 9.737361e+00 6.190535e+01 4.320546e-02
358 4.282767e+12 0.000000e+00 4.073303e-01 5.926697e-01 6.186046e-01 5.420315e-01 2.087778e-02 3.975804e-01 3.845027e-01 nan nan nan 7.209295e+00 4.189646e+00 1.250774e+00 7.809704e+00 3.993537e+01 1.340115e+00
359 1.964866e+12 0.000000e+00 8.899842e-01 1.100158e-01 2.426634e-01 2.259356e-01 1.440480e-02 5.961460e-02 2.112455e-01 nan nan nan 8.701537e+00 3.196192e+00 2.313675e-01 9.458852e+00 3.291036e+01 2.411276e-02
360 4.957003e+12 0.000000e+00 7.230448e-01 2.769552e-01 6.594584e-02 1.383996e-01 6.917586e-02 2.385633e-01 3.424596e-01 nan nan nan 1.049035e+01 5.493420e+00 7.624941e-03 9.540613e+00 5.353842e+01 3.535458e-02
361 4.748770e+12 2.493718e-01 4.055113e-01 3.451168e-01 1.957652e-01 2.907757e-01 6.297921e-02 2.283114e-01 3.265691e-01 7.168481e+00 9.018354e+00 1.713922e+00 9.403241e+00 4.185522e+00 2.554044e-01 8.949144e+00 2.888813e+01 9.914493e-02
362 4.658980e+12 2.094950e-01 3.771204e-01 4.133846e-01 2.788814e-01 2.992878e-01 6.936018e-02 2.736291e-01 3.633124e-01 5.957470e+00 6.869258e+00 1.304013e+00 1.005717e+01 4.437166e+00 1.596186e-01 1.022163e+01 3.596061e+01 1.992208e-02
363 4.205706e+12 0.000000e+00 8.067122e-01 1.932878e-01 5.828382e-01 4.484864e-01 3.341427e-02 1.356134e-01 2.773155e-01 nan nan nan 9.348397e+00 5.212550e+00 5.975544e-02 8.226543e+00 4.185520e+01 1.337727e-01
364 4.126679e+12 2.485802e-01 3.528848e-01 3.985350e-01 4.946566e-01 3.607868e-01 4.723306e-02 2.263598e-01 3.426129e-01 8.542919e+00 1.109812e+01 0.000000e+00 8.001269e+00 2.020101e+00 3.840342e-02 9.101035e+00 2.269170e+01 7.768607e-02
365 5.113442e+12 4.266904e-01 4.468541e-01 1.264555e-01 6.190396e-01 4.296261e-01 5.308983e-02 2.213951e-01 3.237551e-01 8.773212e+00 6.615638e+00 2.238502e+00 9.884626e+00 7.390443e+00 2.741035e-02 9.750564e+00 5.088608e+01 4.650983e-02
366 5.654237e+12 0.000000e+00 6.722601e-01 3.277399e-01 1.084207e-01 1.853884e-01 1.305011e-01 3.244958e-01 3.421738e-01 nan nan nan 9.168410e+00 7.582453e+00 1.441224e-02 1.019642e+01 7.431031e+01 2.522252e-02
367 5.364616e+12 0.000000e+00 8.262446e-01 1.737554e-01 2.120508e-02 2.310662e-01 6.372214e-02 1.999882e-01 3.000837e-01 nan nan nan 1.124048e+01 5.231722e+00 1.032250e+00 1.060594e+01 7.556046e+01 1.250421e-01
368 3.783494e+12 5.988626e-01 3.188862e-01 8.225120e-02 7.178920e-01 6.458712e-01 3.609237e-02 7.918455e-02 2.091587e-01 6.497539e+00 8.094359e+00 2.413966e+00 9.630075e+00 3.626606e+00 1.137582e-01 9.201042e+00 4.664083e+01 8.477500e-02
369 3.133119e+12 0.000000e+00 7.859542e-01 2.140458e-01 4.294592e-02 1.818649e-01 3.825121e-02 1.430678e-01 2.944224e-01 nan nan nan 8.142596e+00 4.552036e+00 4.963541e-02 8.049891e+00 3.713332e+01 4.734352e-02
370 2.928069e+12 4.472818e-01 3.551346e-01 1.975836e-01 7.222388e-01 5.791963e-01 2.769097e-02 7.476209e-02 2.906623e-01 8.416395e+00 5.567430e+00 7.029300e-01 9.369681e+00 1.674713e+00 3.648904e-01 1.059277e+01 1.791937e+01 1.276405e-02
371 3.895611e+12 6.217132e-01 2.182435e-01 1.600433e-01 7.837368e-01 6.372085e-01 1.816257e-02 6.841377e-02 2.395839e-01 6.445324e+00 5.484511e+00 4.508660e+00 9.166455e+00 2.178245e+00 1.835277e-01 9.700792e+00 2.259152e+01 1.855161e-01
372 4.474582e+12 3.534802e-01 5.080527e-01 1.384671e-01 4.981628e-01 4.544185e-01 4.314816e-02 1.689085e-01 3.121036e-01 6.236901e+00 1.392514e+01 2.734748e+00 9.747321e+00 3.180344e+00 2.214132e-01 9.499453e+00 4.818282e+01 3.955884e-01
373 4.390499e+12 3.605850e-01 5.406962e-01 9.871880e-02 4.332476e-01 3.842491e-01 3.407681e-02 1.695630e-01 2.799950e-01 8.797603e+00 1.390420e+01 2.007521e+00 1.047016e+01 5.650400e+00 9.731178e-02 1.067036e+01 5.127642e+01 1.054050e-02
374 4.072523e+12 1.725725e-01 5.936256e-01 2.338019e-01 1.339927e-01 2.549613e-01 2.390767e-02 1.341227e-01 2.671596e-01 3.356213e+00 1.476100e+01 2.855512e+00 9.914477e+00 5.219553e+00 1.738062e-01 9.694011e+00 2.313558e+01 2.431151e-02
375 4.825878e+12 1.792805e-01 7.300882e-01 9.063122e-02 4.818932e-01 4.129665e-01 4.353276e-02 1.041633e-01 2.583012e-01 5.241009e+00 1.181843e+01 1.868330e+00 9.783721e+00 4.245837e+00 1.624249e-01 1.027367e+01 9.610936e+01 9.387922e-02
376 5.879599e+12 0.000000e+00 7.853469e-01 2.146531e-01 7.686039e-02 1.882093e-01 5.508303e-02 2.068219e-01 3.269721e-01 nan nan nan 1.191527e+01 5.730641e+00 9.789359e-03 1.061182e+01 6.144773e+01 5.989624e-03
377 4.189235e+12 4.118319e-01 3.453292e-01 2.428389e-01 6.381018e-01 4.336939e-01 7.640518e-02 2.650117e-01 3.094921e-01 8.433677e+00 1.540320e+01 7.085752e-01 7.891498e+00 3.868016e+00 3.031783e-01 9.311490e+00 3.070490e+01 9.720726e-02
378 4.239569e+12 0.000000e+00 6.027468e-01 3.972532e-01 1.976422e-01 2.036869e-01 4.811375e-02 2.109122e-01 3.128356e-01 nan nan nan 8.085834e+00 4.830587e+00 1.940196e+00 7.657327e+00 3.147208e+01 2.042958e-01
379 2.923193e+12 0.000000e+00 8.695827e-01 1.304173e-01 8.006433e-01 5.274087e-01 4.038114e-02 1.012215e-01 2.465070e-01 nan nan nan 6.165068e+00 4.142853e+00 2.424365e+00 9.115864e+00 5.943707e+01 1.692138e-01
380 4.186978e+12 2.993010e-01 5.180718e-01 1.826272e-01 2.095359e-01 3.610005e-01 3.377202e-02 2.695508e-01 3.397126e-01 2.993709e+00 2.858825e+01 3.775030e+00 1.091263e+01 4.228543e+00 1.553071e-02 1.035707e+01 4.920452e+01 2.642922e-02
381 4.820274e+12 0.000000e+00 5.429316e-01 4.570684e-01 3.525481e-01 2.500977e-01 6.583471e-02 2.770900e-01 3.529994e-01 nan nan nan 9.473343e+00 4.424169e+00 3.697080e-01 7.741794e+00 3.462300e+01 9.690710e-01
382 4.755947e+12 0.000000e+00 6.216335e-01 3.783665e-01 4.920722e-02 2.104536e-01 4.272003e-02 2.501879e-01 2.924848e-01 nan nan nan 8.918245e+00 7.203077e+00 9.222472e-02 8.579443e+00 3.246693e+01 2.546532e-02
383 4.942870e+12 0.000000e+00 4.587032e-01 5.412968e-01 5.006717e-01 2.927081e-01 6.446297e-02 1.847967e-01 3.571995e-01 nan nan nan 1.201717e+01 2.148994e+00 5.352186e-01 8.212147e+00 1.449980e+01 1.073988e+00
384 4.008197e+12 0.000000e+00 5.063000e-01 4.937000e-01 5.016815e-01 2.833719e-01 5.349019e-02 1.891487e-01 3.102958e-01 nan nan nan 6.808942e+00 3.216161e+00 1.161552e+01 6.352799e+00 1.889214e+01 3.260008e+00
385 4.106306e+12 1.573507e-01 4.635390e-01 3.791103e-01 3.158722e-01 3.372596e-01 1.140207e-01 3.498625e-01 4.001638e-01 3.555175e+00 6.291254e+00 2.105937e+00 1.132063e+01 4.079371e+00 2.030183e-01 8.460340e+00 6.125753e+01 2.770572e-01
386 4.561935e+12 0.000000e+00 7.060630e-01 2.939370e-01 -2.257677e-03 1.548695e-01 6.653415e-02 2.782668e-01 3.326330e-01 nan nan nan 1.051477e+01 7.107594e+00 9.723414e-02 1.027139e+01 4.750466e+01 3.406247e-01
387 4.956932e+12 2.529545e-01 5.406414e-01 2.064040e-01 6.056581e-01 3.812588e-01 4.824303e-02 1.479267e-01 3.606293e-01 1.133085e+01 4.683736e+00 5.182541e-01 1.147247e+01 2.051429e+00 7.697360e-03 1.090011e+01 2.230023e+01 9.458642e-02
388 4.095424e+12 4.230350e-01 4.082258e-01 1.687392e-01 6.090829e-01 4.468038e-01 6.152211e-02 2.122414e-01 3.102431e-01 6.671151e+00 1.752070e+01 3.935424e+00 9.145149e+00 4.096261e+00 1.294453e-01 7.987568e+00 2.741485e+01 2.669085e-02
389 4.765403e+12 0.000000e+00 8.032656e-01 1.967344e-01 3.629892e-02 1.864696e-01 4.015795e-02 1.723330e-01 3.171838e-01 nan nan nan 1.048551e+01 5.474017e+00 3.910419e-02 1.009277e+01 3.643242e+01 0.000000e+00
390 4.422332e+12 0.000000e+00 7.746274e-01 2.253726e-01 7.955790e-02 2.064007e-01 5.878323e-02 2.038503e-01 3.156400e-01 nan nan nan 9.654323e+00 5.991679e+00 0.000000e+00 9.664801e+00 5.923901e+01 3.331960e-02
391 2.044850e+12 5.767233e-01 3.322939e-01 9.098281e-02 8.433336e-01 7.116297e-01 1.789196e-02 6.823262e-02 1.977049e-01 6.799220e+00 8.037962e+00 3.124425e+00 9.699917e+00 3.315893e+00 4.002475e-01 1.023548e+01 4.471362e+01 1.294785e-02
392 3.963795e+12 0.000000e+00 8.132138e-01 1.867862e-01 3.373498e-02 1.787404e-01 5.681237e-02 1.707799e-01 3.179013e-01 nan nan nan 9.210743e+00 4.517551e+00 8.995582e-02 8.990493e+00 5.629685e+01 4.300044e-02
393 2.686418e+12 3.698213e-01 4.883130e-01 1.418658e-01 6.733467e-01 5.337861e-01 3.632097e-02 9.071687e-02 2.666018e-01 3.387542e+00 6.000860e+00 1.303080e+00 6.773300e+00 2.611060e+00 1.971536e+00 6.685940e+00 4.139599e+01 1.784053e-01
394 3.708706e+12 3.948982e-01 3.198455e-01 2.852563e-01 4.650894e-01 4.139797e-01 2.758225e-02 1.267542e-01 2.721859e-01 6.925803e+00 5.310117e+00 3.197083e+00 9.161076e+00 4.074658e+00 1.252374e-01 9.456087e+00 2.558470e+01 6.222038e-01
395 2.874316e+12 0.000000e+00 8.381489e-01 1.618511e-01 6.777692e-01 5.186492e-01 2.135496e-02 1.089825e-01 2.703155e-01 nan nan nan 7.077500e+00 6.100330e+00 2.941171e+00 6.811718e+00 3.698561e+01 5.515969e-01
396 3.129613e+12 3.199195e-01 3.377629e-01 3.423177e-01 3.965652e-01 3.333011e-01 2.831791e-02 2.108512e-01 3.362334e-01 5.882884e+00 5.001138e+00 2.405021e+00 7.490561e+00 3.610129e+00 2.179661e-01 8.213300e+00 2.983486e+01 8.825608e-03
397 3.925494e+12 1.577105e-01 6.836907e-01 1.585987e-01 2.791729e-01 3.631240e-01 3.820426e-02 1.808461e-01 2.657672e-01 7.233915e+00 2.073718e+01 5.362494e-01 5.747995e+00 5.765916e+00 1.721444e+00 7.349396e+00 4.334644e+01 2.247162e-01
398 4.474413e+12 2.148125e-01 2.983930e-01 4.867945e-01 4.490313e-01 3.245628e-01 4.307676e-02 2.173870e-01 3.602147e-01 9.274903e+00 8.654434e+00 1.185789e+00 9.444605e+00 1.227121e+00 3.370021e-02 1.050194e+01 2.191371e+01 4.269018e-02
399 3.890678e+12 0.000000e+00 7.450945e-01 2.549055e-01 9.741066e-02 1.868941e-01 4.860249e-02 1.891373e-01 3.271364e-01 nan nan nan 1.020426e+01 4.429599e+00 0.000000e+00 1.050089e+01 4.516154e+01 6.616010e-03
400 3.493196e+12 0.000000e+00 6.207064e-01 3.792936e-01 -1.671795e-02 1.310905e-01 2.321491e-02 1.627861e-01 3.616222e-01 nan nan nan 1.169928e+01 2.205589e+00 4.723735e-02 9.665241e+00 2.539376e+01 8.477397e-02
401 4.521236e+12 0.000000e+00 6.581858e-01 3.418142e-01 7.235341e-01 6.140766e-01 7.162831e-02 1.665327e-01 3.242844e-01 nan nan nan 8.722258e+00 4.519229e+00 1.034549e+00 5.901199e+00 2.837027e+01 2.507132e+00
402 3.636656e+12 2.982881e-01 4.471621e-01 2.545497e-01 4.067525e-01 3.859413e-01 2.771753e-02 1.113581e-01 2.638361e-01 8.505348e+00 8.781333e+00 0.000000e+00 7.720073e+00 3.318343e+00 2.321491e-02 1.003299e+01 2.108045e+01 3.298515e-02
403 4.051956e+12 2.934087e-01 1.688518e-01 5.377396e-01 4.477556e-01 3.167445e-01 4.094370e-02 1.583433e-01 3.240243e-01 9.789990e+00 4.118244e+00 9.953493e-01 1.028632e+01 1.278632e+00 4.655361e-01 9.825345e+00 1.171285e+01 1.165462e-01
404 3.703140e+12 3.741279e-01 5.243414e-01 1.015307e-01 4.539572e-01 3.329447e-01 4.287225e-02 1.749334e-01 3.192780e-01 8.795508e+00 8.960570e+00 1.918117e+00 9.225501e+00 5.033723e+00 2.917770e-02 9.116850e+00 7.468170e+01 0.000000e+00
405 3.272830e+12 4.369592e-01 3.252345e-01 2.378063e-01 7.095138e-01 5.239380e-01 2.249018e-02 1.135970e-01 3.328142e-01 7.124788e+00 5.391483e+00 0.000000e+00 8.810607e+00 1.427586e+00 3.130792e-02 9.774703e+00 2.683749e+01 7.991949e-01
406 3.811478e+12 5.933299e-01 2.259331e-01 1.807370e-01 8.350789e-01 6.830469e-01 6.394628e-02 1.779010e-01 2.767627e-01 6.644681e+00 8.748964e+00 5.451508e+00 8.936652e+00 3.566644e+00 3.437576e-01 7.882423e+00 7.476630e+01 5.925850e-01
407 4.883773e+12 0.000000e+00 8.599175e-01 1.400825e-01 5.220404e-02 2.358118e-01 4.510555e-02 1.516826e-01 2.546373e-01 nan nan nan 1.107809e+01 7.512015e+00 1.330055e-01 1.089633e+01 4.723023e+01 0.000000e+00
408 4.385146e+12 6.010954e-01 2.612497e-01 1.376549e-01 8.706780e-01 7.086423e-01 2.763046e-02 1.090233e-01 2.267913e-01 7.043461e+00 9.608123e+00 3.498919e+00 1.026682e+01 2.417381e+00 1.839752e-01 9.031025e+00 4.694526e+01 1.945777e-01
409 4.240455e+12 0.000000e+00 6.766167e-01 3.233833e-01 9.531694e-02 1.886507e-01 8.615490e-02 2.296343e-01 3.242452e-01 nan nan nan 9.479540e+00 4.481939e+00 0.000000e+00 8.921829e+00 5.273365e+01 2.322996e+00
410 3.371116e+12 0.000000e+00 7.716798e-01 2.283202e-01 4.641747e-01 3.260928e-01 1.191082e-01 2.401580e-01 3.500550e-01 nan nan nan 9.351696e+00 4.481309e+00 2.219705e+00 6.350611e+00 1.029192e+02 3.772238e-01
411 3.831321e+12 0.000000e+00 6.664744e-01 3.335256e-01 6.862018e-02 1.633718e-01 2.807340e-02 1.804570e-01 3.015457e-01 nan nan nan 8.763478e+00 4.073326e+00 6.753305e-01 6.080734e+00 3.138895e+01 3.253079e+00
412 3.765078e+12 4.407086e-01 2.499580e-01 3.093334e-01 6.526337e-01 4.155088e-01 3.217045e-02 1.532369e-01 3.129337e-01 9.037792e+00 5.419310e+00 1.845849e+00 9.408075e+00 3.787055e+00 3.006589e-02 7.815513e+00 1.931912e+01 5.122769e-02
413 3.419808e+12 2.441268e-01 4.617040e-01 2.941692e-01 5.213303e-01 3.381043e-01 3.230673e-02 1.444126e-01 3.208176e-01 8.868338e+00 1.055199e+01 5.919726e-02 7.086240e+00 2.746562e+00 1.462868e-01 8.856956e+00 1.567985e+01 9.696268e-03
414 3.835586e+12 1.026004e-01 6.199743e-01 2.774253e-01 4.072220e-01 3.033292e-01 3.479144e-02 1.664061e-01 3.005152e-01 8.013754e+00 6.898779e+00 2.673814e-02 9.040297e+00 4.976797e+00 2.386095e-02 8.578899e+00 3.343065e+01 2.620257e-01
415 3.557521e+12 0.000000e+00 8.203809e-01 1.796191e-01 2.037528e-03 2.997962e-01 3.240604e-02 6.335716e-02 2.586862e-01 nan nan nan 9.099549e+00 3.640317e+00 1.048327e+00 4.237053e+00 1.827515e+01 1.627616e+00
416 3.579064e+12 2.601656e-01 6.161617e-01 1.236726e-01 -7.850796e-02 3.230643e-01 3.024968e-02 1.607226e-01 3.429175e-01 3.471797e+00 2.248057e+01 3.680975e+00 9.792399e+00 3.775438e+00 2.463153e-01 9.709526e+00 5.901385e+01 9.087889e-02
417 4.093532e+12 1.538648e-01 5.774420e-01 2.686932e-01 1.890478e-01 2.702555e-01 3.489802e-02 1.833171e-01 2.948949e-01 5.403594e+00 1.346850e+01 8.265719e-01 7.977872e+00 4.663522e+00 1.926403e-01 8.067886e+00 2.924069e+01 6.619926e-02
418 3.745290e+12 0.000000e+00 5.999142e-01 4.000858e-01 3.939816e-02 1.674490e-01 6.133496e-02 2.839512e-01 3.448482e-01 nan nan nan 9.058417e+00 4.458935e+00 9.278987e-02 9.532455e+00 4.292392e+01 3.908991e-02
419 3.804173e+12 0.000000e+00 9.689715e-01 3.102846e-02 4.174501e-02 2.030437e-01 3.324061e-02 1.263080e-01 2.868058e-01 nan nan nan 9.985015e+00 7.373434e+00 2.746692e-01 9.361461e+00 1.610350e+02 5.832309e-02
420 3.653466e+12 0.000000e+00 8.152976e-01 1.847024e-01 -4.064736e-02 1.760884e-01 5.368401e-02 1.761202e-01 3.191716e-01 nan nan nan 1.063728e+01 5.260516e+00 1.297195e-02 9.720855e+00 6.533514e+01 1.150393e-01
421 3.797415e+12 5.083332e-01 3.824815e-01 1.091853e-01 5.517727e-01 4.912262e-01 3.798942e-02 1.286262e-01 2.433991e-01 7.032309e+00 9.571852e+00 3.942044e+00 9.459543e+00 5.170587e+00 3.420376e-02 9.873087e+00 3.627176e+01 2.681644e-02
422 4.138448e+12 0.000000e+00 7.923996e-01 2.076004e-01 1.036306e-01 1.958803e-01 4.795561e-02 1.669535e-01 2.891694e-01 nan nan nan 9.708217e+00 5.762851e+00 1.306827e+00 9.458391e+00 5.111529e+01 1.828497e-01
423 3.132160e+12 4.283279e-01 3.032970e-01 2.683751e-01 5.385979e-01 4.341420e-01 3.445265e-02 1.826298e-01 2.616387e-01 6.834586e+00 1.054485e+01 0.000000e+00 6.529446e+00 3.745812e+00 2.061236e+00 8.513320e+00 3.489346e+01 2.716182e-01
424 3.834942e+12 0.000000e+00 6.697645e-01 3.302355e-01 8.024115e-02 1.733695e-01 1.212519e-01 3.522781e-01 3.801228e-01 nan nan nan 1.103020e+01 6.096658e+00 1.796363e-01 8.818500e+00 7.808762e+01 1.172793e-01
425 3.987675e+12 5.547807e-01 3.617319e-01 8.348741e-02 7.162297e-01 6.014442e-01 1.718087e-02 1.092982e-01 1.974086e-01 7.188083e+00 1.239735e+01 5.035305e+00 1.077750e+01 5.042580e+00 2.511610e-01 1.043280e+01 2.432927e+01 1.283785e-01
426 4.087631e+12 0.000000e+00 8.239078e-01 1.760922e-01 7.520248e-02 2.046384e-01 4.289397e-02 1.522570e-01 3.258030e-01 nan nan nan 1.061355e+01 4.079433e+00 2.018371e-02 1.005798e+01 5.478490e+01 1.330961e-01
427 4.047651e+12 0.000000e+00 5.975721e-01 4.024279e-01 -1.781990e-01 1.479296e-01 6.067380e-02 2.073555e-01 3.894446e-01 nan nan nan 9.484125e+00 2.078172e+00 9.554985e-02 9.265206e+00 3.016236e+01 7.039521e-01
428 4.010742e+12 4.811065e-01 2.466374e-01 2.722562e-01 6.857360e-01 5.433072e-01 5.740459e-02 2.515591e-01 3.208642e-01 5.232013e+00 9.556556e+00 5.073061e+00 9.712579e+00 4.261581e+00 1.163016e-01 7.263888e+00 4.080489e+01 4.659757e-02
429 3.486552e+12 1.517322e-01 5.055335e-01 3.427342e-01 1.206737e-01 2.412454e-01 2.839830e-02 1.790709e-01 2.888462e-01 7.922266e+00 1.711193e+01 3.663055e-02 9.548756e+00 5.163606e+00 3.748738e-01 9.432749e+00 2.151037e+01 1.496701e-02
430 3.929565e+12 3.507518e-01 5.059899e-01 1.432583e-01 2.474770e-01 3.451553e-01 6.230346e-02 2.670108e-01 3.021310e-01 6.088975e+00 1.782123e+01 3.369315e+00 8.206956e+00 6.869378e+00 9.491264e-01 6.643268e+00 5.625204e+01 2.034347e-02
431 4.285364e+12 2.961655e-01 3.686936e-01 3.351409e-01 4.952205e-01 4.326163e-01 4.998765e-02 2.356658e-01 3.413040e-01 4.110479e+00 1.501043e+01 2.056009e+00 1.139696e+01 1.793518e+00 1.086585e-01 1.061907e+01 4.296280e+01 4.066572e-02
432 2.754657e+12 0.000000e+00 5.445517e-01 4.554483e-01 1.763295e-01 1.945502e-01 2.402162e-02 1.450089e-01 3.415527e-01 nan nan nan 9.123508e+00 2.298097e+00 6.540656e-02 9.716501e+00 1.821652e+01 6.634502e-02
433 3.851361e+12 0.000000e+00 7.838747e-01 2.161253e-01 1.507575e-01 2.091598e-01 2.700890e-02 1.560833e-01 2.998603e-01 nan nan nan 6.795397e+00 5.085346e+00 1.074769e+00 7.125792e+00 4.124611e+01 4.171875e-01
434 4.318432e+12 0.000000e+00 7.733867e-01 2.266133e-01 -1.977470e-01 1.536494e-01 5.536558e-02 2.061215e-01 3.532452e-01 nan nan nan 1.014400e+01 4.953039e+00 2.099810e+00 1.048659e+01 5.669283e+01 9.261116e-02
435 3.687538e+12 4.475563e-01 3.901229e-01 1.623208e-01 6.945517e-01 5.565510e-01 4.283370e-02 2.501284e-01 2.830482e-01 5.567877e+00 2.075162e+01 3.922452e+00 8.713235e+00 4.589692e+00 7.995008e-02 8.929501e+00 5.098008e+01 5.242828e-02
436 4.649745e+12 0.000000e+00 8.447530e-01 1.552470e-01 2.191132e-02 1.592518e-01 7.400264e-02 2.068861e-01 3.393562e-01 nan nan nan 1.212281e+01 5.276592e+00 2.586483e-01 1.039771e+01 9.548403e+01 0.000000e+00
437 3.813643e+12 5.048217e-01 2.322587e-01 2.629196e-01 5.507792e-01 5.098649e-01 1.959269e-02 1.023821e-01 2.344012e-01 5.877726e+00 5.876975e+00 4.911627e+00 9.595304e+00 3.485257e+00 1.659996e-02 9.373786e+00 2.322951e+01 3.240496e-02
438 2.085578e+12 0.000000e+00 6.542103e-01 3.457897e-01 2.204575e-01 2.724037e-01 1.576191e-02 1.023687e-01 2.563386e-01 nan nan nan 7.686006e+00 4.890398e+00 2.401773e+00 9.426606e+00 1.958847e+01 3.581637e-01
439 3.580431e+12 5.048969e-01 3.649487e-01 1.301545e-01 6.809009e-01 5.842211e-01 2.998475e-02 1.041483e-01 2.540995e-01 6.205306e+00 1.146298e+01 3.334810e+00 9.797747e+00 3.952252e+00 1.664361e-01 1.019768e+01 4.277906e+01 2.623374e-02
